id,added_at,source,type,category,title,url,description,why_interesting,author_handle,github_stars,github_url,license,is_indexed,tags
97,2026-05-21 16:04:45.637314+00,github,project,agent_infrastructure,boxlite,https://github.com/boxlite-ai/boxlite,"Compute substrate for AI agents: lightweight on laptop, elastic to cloud. Rust + TypeScript, Apache 2.0. Embedded, self-hosted, serverless.",Laptop-to-cloud agent sandbox. Same space as microsandbox but cloud-elastic. Good comparativo angle.,,2078,,Apache-2.0,t,
98,2026-05-21 16:04:45.637314+00,github,project,mcp,mcpc,https://github.com/apify/mcpc,"Universal CLI client for MCP by Apify. Persistent sessions, stdio/HTTP, OAuth 2.1, tasks, JSON output, proxy for AI sandboxes, x402 support.","MCP ecosystem maturing — a universal CLI client means MCP is becoming infrastructure, not just a protocol.",,641,,,t,
99,2026-05-21 16:04:45.637314+00,github,project,agent_security,agent-safehouse,https://github.com/eugene1g/agent-safehouse,"Sandbox your local AI agents so they can read/write only what they need. Shell-based, minimal.","Minimal approach to agent sandboxing — opposite end of spectrum from heavy frameworks. Good for ""just works"" angle.",,1787,,,t,
100,2026-05-21 16:35:33.10045+00,github,project,agent_framework,Hive (aden-hive),https://github.com/aden-hive/hive,"Multi-Agent Harness for Production AI. Python framework with self-improving agents, human-in-the-loop, agent skills, supports OpenAI and Anthropic.","10.4K stars, production-grade multi-agent harness. Self-improving agents + human-in-the-loop. Topic aligned with hot Anthropic agents discussion (130K+ views on Twitter). Strong viral potential: production agents framework with real architecture.",aden-hive,10397,,Apache-2.0,t,
101,2026-05-21 16:35:33.10358+00,github,tool,agent_infrastructure,Motus (lithos-ai),https://github.com/lithos-ai/motus,"Open-source agent-serving project. From the team behind Motus Tracing (356 likes, 27K views on Twitter). Agent observability infrastructure.","Agent observability is consolidating as a theme (per persona_memory). This is the serving/infra companion to Motus Tracing which got massive engagement. 455 stars and growing. Fits our ""agent sandboxing/infra consolidating"" pattern.",lithos_ai,455,,Apache-2.0,t,
102,2026-05-21 17:03:55.894675+00,github,tool,agent_security,evilsocket/audit — 8-Stage Vulnerability-Discovery Agent (Cloudflare Glasswing Pipeline),https://github.com/evilsocket/audit,"From the creator of bettercap. Reimplementation of Cloudflare Project Glasswing: 8 narrow agents with deliberate disagreement and reachability gates beat one big model at finding bugs. MIT licensed, no API key needed with claude login. Stages: Recon → Hunt → Verify → Reach → Disprove → Feedback → Triage → Report.","Contrarian angle: one big model can't find bugs. 8 narrow agents that disagree with each other can. From bettercap creator. Based on Cloudflare's published research. First agent that goes from recon to verified, reachable CVE.",evilsocket,464,,MIT,t,
104,2026-05-21 17:38:05.495622+00,twitter,project,agent_infrastructure,Agent Executor (AX),https://github.com/google/ax,"Google open source distributed agent runtime. General purpose runtime for dynamic scheduling, resumption, auto recovery, auditing, and trajectory branching from kernel snapshots in agentic workloads. Written in Go. Announced at Google I/O 2026 by @rakyll.","Google-backed agent runtime addressing the unsolved infra problem of productionizing long-running agentic workloads. Scheduling, resumption, and trajectory branching from kernel snapshots. 25K+ views on announcement tweet. Directly competes with the scheduling/gap that most agent frameworks hand-wave.",rakyll,1039,,,t,
105,2026-05-21 17:38:18.070118+00,github,project,agent_security,"IronClaw — Agent OS Focused on Privacy, Security and Extensibility (12.3K Stars)",https://github.com/nearai/ironclaw,"Agent OS focused on privacy, security and extensibility. Written in Rust with WASM sandboxing and encrypted credential vault where the LLM never sees your API keys.",12K stars. Rust-based agent runtime with WASM sandboxing is exactly the wire-level enforcement angle that resonated with infra builders (proven by Ryan Dahl engagement). Encrypted credential vault solves the real problem of agents needing API access without leaking secrets.,nearai,12324,,,t,
106,2026-05-21 18:05:47.967356+00,github,tool,agent_security,AI-Infra-Guard — Full-Stack AI Red Teaming Platform by Tencent (3.8K Stars),https://github.com/Tencent/AI-Infra-Guard,"A full-stack AI Red Teaming platform securing AI ecosystems via OpenClaw Security Scan, Agent Scan, Skills Scan, MCP scan, AI Infra scan and LLM jailbreak evaluation.","Tencent-backed open-source AI red teaming platform that covers the full attack surface: agents, MCP servers, skills, prompts, and infrastructure. 3.7K stars. Pushed today. Agent security is our highest-engagement topic — Ryan Dahl thread proved network-layer security resonates with infra builders.",Tencent,3761,,Apache-2.0,t,
107,2026-05-21 18:06:03.856781+00,github,tool,agent_security,supply-chain-guard (pc-style),https://github.com/pc-style/supply-chain-guard,"Local supply-chain install gate for npm packages and VS Code extensions with Socket, Codex integration.",Every AI coding agent runs npm install with zero human review. This gates installs at the local level with Socket + Codex checks. Created today. Chen Avnery tweet about autonomous amplifiers got 148 views — supply chain for agents is a live topic.,pc-style,20,,"",t,
108,2026-05-21 18:06:13.713801+00,github,tool,agent_infrastructure,Studio (decocms),https://github.com/decocms/studio,"Open-source control plane for your AI agents. Connect tools, hire agents, track every token and dollar.","First open-source agent control plane with cost tracking. 373 stars. One bad agent loop = five-figure model bill, and most teams have zero visibility. Pushed today. Practical value for anyone running agents in production.",decocms,373,,"",t,
109,2026-05-21 18:06:22.802119+00,github,tool,agent_infrastructure,claude-in-box (jiangmuran),https://github.com/jiangmuran/claude-in-box,"Portable Claude Code dev environment in a Docker container. Multi-session, hook-driven, with persistent workspace.",Dockerized Claude Code with multi-session support and hooks. Created today. Solves the real problem of reproducible coding agent environments. Go-based. 24 stars but very fresh and practical.,jiangmuran,24,,"",t,
114,2026-05-21 18:34:43.469326+00,github,tool,agent_infrastructure,CC-Switch (farion1231),https://github.com/farion1231/cc-switch,"Cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Gemini CLI and Hermes Agent. Desktop UI that unifies all coding agents.",77K stars for a desktop app that unifies all coding agents into one interface. The agent harness space is consolidating around a few dominant tools and cc-switch sits on top as the orchestrator. Meta-trend: agent multiplexing is becoming standard practice.,farion1231,77267,,,t,
115,2026-05-21 18:35:50.037462+00,github,tool,agent_framework,Antigravity Awesome Skills (sickn33),https://github.com/sickn33/antigravity-awesome-skills,"Installable GitHub library of 1,400+ agentic skills for Claude Code, Cursor, Codex CLI, Gemini CLI, and more. Includes installer CLI, bundles, workflows, and official/community skill collections.","38K stars for a skills library. 1,400+ installable skills across every major coding agent. The ""skills"" layer is consolidating as the new package manager for agents. Cross-agent compatibility is the meta-trend. Competes with Vercel agent-skills (26K stars) but 50% larger.",sickn33,38274,,,t,
116,2026-05-21 18:35:50.040956+00,github,tool,agent_framework,Multica (multica-ai),https://github.com/multica-ai/multica,"Open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills. Persistent agent management.","30K stars. The ""managed agents"" concept: coding agents as persistent teammates with task assignment, progress tracking, and skill compounding. This is the multi-agent coordination layer we said was a messaging problem. Open-source alternative to Devin-style managed agents.",multica-ai,30587,,,t,
117,2026-05-21 19:36:25.158373+00,twitter,paper,agent_security,NSA MCP Security Design Considerations,https://www.nsa.gov/Portals/75/documents/Cybersecurity/CSI_MCP_SECURITY.pdf,"NSA Cybersecurity published official security design considerations for AI-driven automation using the Model Context Protocol. Warns that MCP creates implicit trust boundaries allowing agents to bypass traditional security perimeters via dynamic tool execution. Covers input validation, auth, access control, monitoring for MCP deployments.","NSA formally treating MCP as critical infrastructure security. Legitimizes the agent security space. Directly relevant to our agent-sandboxing niche. 2.4K+ views on AISecHub tweet, 71 likes, 36 bookmarks. Multiple accounts covering it but no one explaining what it means for agent builders specifically. Our unique angle: practical breakdown of what the NSA guidance means for your agent stack.",NSACyber,,,,t,
118,2026-05-21 19:36:49.249619+00,github,tool,agent_security,HexStrike AI - 150+ Cybersecurity Tools for AI Agents via MCP,https://github.com/0x4m4/hexstrike-ai,"MCP server that lets AI agents (Claude, GPT, Copilot) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Python, MIT license. Bridges LLMs with real-world offensive security capabilities.",8.8K stars. Shows the offensive side of agent security - MCP as an attack surface. 150+ cybersecurity tools exposed through MCP means any agent connected to it gets instant offensive capabilities. Relevant to the NSA MCP security guidance (discovery #117) - exactly the kind of tool the NSA is warning about needing to secure.,0x4m4,8867,,MIT,t,
119,2026-05-21 19:37:08.74033+00,github,tool,agent_infrastructure,Claude Code System Prompts — Complete Agent Internals Exposed (10.4K Stars),https://github.com/Piebald-AI/claude-code-system-prompts,"All parts of Claude Code system prompt: 27 builtin tool descriptions, sub-agent prompts (Plan/Explore/Task), utility prompts (CLAUDE.md, compact, statusline, magic docs, WebFetch, Bash cmd, security review, agent creation). Updated for each Claude Code version. 1,839 forks.","10K stars for dumping your agent's entire system prompt. 27 tool descriptions, sub-agent prompts, all public. If you run Claude Code, your agent's brain is an open book.",Piebald-AI,10465,,,t,
120,2026-05-21 20:03:35.520301+00,twitter,insight,agent_security,Claude Code SOCKS5 Null-Byte Sandbox Bypass — 130 Versions Vulnerable,https://www.securityweek.com/anthropic-silently-patches-claude-code-sandbox-bypass/,"SOCKS5 hostname null-byte injection in Claude Code network sandbox. JavaScript endsWith() approved connections that libc resolved differently due to null byte. Affected v2.0.24 through v2.1.89 (Oct 2025 – Apr 2026). Silent patch in v2.1.90, no CVE, no advisory. Attack chain: prompt injection in GitHub issue → malicious code in sandbox → null-byte bypass → exfiltrate AWS creds, GitHub tokens, env vars via raw SOCKS5.",Breaking TODAY. 5.5 months of vulnerable versions. Silent patch with no CVE. Null-byte injection between JS and C is a classic class of bug that keeps showing up. Perfect for our agent security niche.,,0,,,t,
